order_id,order_date,sales_date,order_amount,order_status,order_deleted,contract_id,product_id
2750,2022-01-06,2022-01-31,1,activated,False,2599,95
2751,2022-12-13,2022-12-22,8,activated,False,700,60
2752,2022-03-28,2022-04-27,7,activated,False,3340,74
2753,2022-05-14,2022-06-03,5,activated,False,2665,30
2754,2022-04-19,2022-04-26,2,none,False,141,65
2755,2022-07-02,2022-07-21,10,activated,False,4013,53
2756,2022-11-03,2022-11-18,7,draft,False,3692,94
2757,2022-04-16,2022-04-18,2,completed,False,1682,74
2758,2022-11-03,2022-11-16,4,activated,False,1912,46
2759,2022-10-30,2022-11-20,9,none,False,3347,2
2760,2022-08-06,2022-08-14,3,activated,False,2843,91
2761,2022-08-20,2022-08-30,5,activated,False,3555,61
2762,2022-08-10,2022-09-01,5,activated,False,4182,4
2763,2022-07-17,2022-08-07,8,activated,False,4802,68
2764,2022-09-22,2022-10-11,7,activated,False,3999,3
2765,2022-04-21,2022-05-15,6,activated,False,1107,43
2766,2022-05-21,2022-06-17,5,activated,False,410,52
2767,2022-09-23,2022-10-12,7,completed,False,1114,91
2768,2022-02-17,2022-03-08,7,activated,False,2505,68
2769,2022-04-06,2022-04-29,7,activated,False,3536,97
2770,2022-12-16,2023-01-11,1,activated,False,4070,25
2771,2022-08-17,2022-08-31,6,activated,False,1953,41
2772,2022-09-23,2022-09-28,10,activated,False,4336,63
2773,2022-09-16,2022-10-15,2,activated,False,1926,62
2774,2022-12-29,2023-01-09,2,activated,False,4602,87
2775,2022-10-17,2022-10-19,2,activated,False,2835,101
2776,2022-08-11,2022-08-14,7,draft,False,2885,19
2777,2022-11-27,2022-12-04,2,activated,False,797,40
2778,2022-01-08,2022-01-21,4,activated,False,1070,70
2779,2022-11-02,2022-11-11,4,activated,False,3069,47
2780,2022-08-08,2022-08-29,10,completed,False,51,89
2781,2022-10-02,2022-10-15,3,activated,False,1350,32
2782,2022-07-19,2022-07-27,3,activated,False,3006,60
2783,2022-07-16,2022-08-10,10,completed,False,887,78
2784,2022-12-06,2022-12-08,2,activated,False,3221,90
2785,2022-11-25,2022-12-14,4,activated,False,1811,67
2786,2022-05-16,2022-05-20,6,completed,False,1556,37
2787,2022-08-24,2022-09-19,5,cancelled,False,4896,88
2788,2022-10-27,2022-11-24,2,activated,False,2178,18
2789,2022-07-11,2022-07-26,7,activated,False,2603,17
2790,2022-07-30,2022-08-20,5,activated,False,238,6
2791,2022-05-14,2022-05-20,1,activated,False,3848,71
2792,2022-04-06,2022-04-16,6,activated,False,4311,1
2793,2022-01-30,2022-02-12,1,completed,False,425,27
2794,2022-07-25,2022-08-13,10,activated,False,2662,60
2795,2022-11-29,2022-12-18,9,activated,False,2214,21
2796,2022-03-16,2022-03-20,5,activated,False,176,78
2797,2022-01-25,2022-02-24,1,activated,False,1373,27
2798,2022-03-26,2022-04-03,1,activated,False,3838,87
2799,2022-02-01,2022-02-28,4,activated,False,4948,23
2800,2022-03-28,2022-04-19,6,activated,False,3959,74
2801,2022-09-09,2022-09-19,1,activated,False,2191,58
2802,2022-10-18,2022-11-02,3,activated,False,1059,6
2803,2022-09-02,2022-09-04,4,activated,False,1008,44
2804,2022-06-02,2022-06-16,1,activated,False,2469,39
2805,2022-03-12,2022-03-30,3,activated,False,2532,36
2806,2022-05-01,2022-05-22,3,activated,False,2773,86
2807,2022-10-15,2022-10-17,6,activated,False,4450,50
2808,2022-12-14,2023-01-03,6,activated,False,4947,19
2809,2022-09-16,2022-10-16,2,activated,False,2443,20
2810,2022-08-02,2022-08-03,10,activated,False,4818,90
2811,2022-08-08,2022-08-20,1,activated,False,3864,95
2812,2022-08-26,2022-09-25,8,activated,False,3788,41
2813,2022-06-23,2022-07-05,10,activated,False,2996,44
2814,2022-12-24,2022-12-30,10,activated,False,3922,41
2815,2022-12-27,2023-01-19,2,activated,False,1606,95
2816,2022-03-27,2022-04-02,5,activated,False,3722,75
2817,2022-04-25,2022-05-18,4,activated,False,737,72
2818,2022-09-02,2022-09-09,7,activated,False,4580,74
2819,2022-10-20,2022-11-08,1,completed,False,2659,62
2820,2022-06-30,2022-07-30,9,activated,False,4409,39
2821,2022-10-28,2022-11-10,3,completed,False,1526,99
2822,2022-05-07,2022-05-18,2,activated,False,821,78
2823,2022-11-30,2022-12-02,7,completed,False,3333,42
2824,2022-07-25,2022-08-16,8,activated,False,1075,75
2825,2022-06-05,2022-07-05,7,activated,False,4129,33
2826,2022-03-21,2022-04-11,10,activated,False,1921,5
2827,2022-12-16,2022-12-17,2,draft,False,4364,71
2828,2022-06-03,2022-06-14,9,activated,False,813,19
2829,2022-09-01,2022-09-02,6,activated,False,3617,58
2830,2022-04-16,2022-05-11,4,activated,False,1670,50
2831,2022-12-20,2023-01-15,8,draft,False,2783,27
2832,2022-05-03,2022-05-22,10,activated,False,3124,43
2833,2022-10-17,2022-10-25,4,activated,False,1524,20
2834,2022-12-23,2022-12-27,9,completed,False,2688,61
2835,2022-06-13,2022-07-02,8,activated,False,4511,43
2836,2022-08-06,2022-08-29,6,activated,False,2341,78
2837,2022-01-05,2022-01-24,7,activated,False,4845,74
2838,2022-06-15,2022-07-07,2,activated,False,3328,14
2839,2022-05-28,2022-06-07,2,activated,False,2191,69
2840,2022-05-29,2022-06-21,8,activated,False,39,52
2841,2022-02-02,2022-02-12,3,activated,False,2221,35
2842,2022-09-16,2022-09-20,5,activated,False,1825,45
2843,2022-11-07,2022-11-27,6,activated,False,4831,55
2844,2022-06-12,2022-06-29,9,activated,False,134,40
2845,2022-05-12,2022-05-30,10,activated,False,3132,40
2846,2022-03-25,2022-03-30,4,completed,False,4525,34
2847,2022-11-21,2022-11-27,7,completed,False,389,87
2848,2022-11-04,2022-11-22,8,activated,False,4783,61
2849,2022-11-04,2022-11-05,1,activated,False,3383,90
2850,2022-02-04,2022-02-23,8,activated,False,2267,72
2851,2022-01-24,2022-02-04,10,activated,False,2390,22
2852,2022-11-21,2022-12-12,10,activated,False,4441,72
2853,2022-01-19,2022-02-09,3,activated,False,2494,2
2854,2022-07-04,2022-07-28,9,activated,False,2087,60
2855,2022-01-23,2022-02-13,6,completed,False,3910,52
2856,2022-01-24,2022-01-31,7,activated,False,2121,89
2857,2022-01-03,2022-01-27,5,activated,False,4456,11
2858,2022-11-23,2022-11-24,4,activated,False,2170,100
2859,2022-03-16,2022-04-04,6,activated,False,4671,7
2860,2022-01-17,2022-02-13,3,completed,False,832,33
2861,2022-10-03,2022-10-29,2,activated,False,2995,8
2862,2022-11-16,2022-12-11,6,activated,False,4640,92
2863,2022-03-10,2022-04-05,7,activated,False,3819,5
2864,2022-12-14,2022-12-24,10,activated,False,4403,3
2865,2022-08-27,2022-09-24,8,activated,False,2049,22
2866,2022-01-29,2022-02-03,9,draft,False,2791,4
2867,2022-07-22,2022-07-24,3,activated,False,3670,64
2868,2022-05-11,2022-05-31,3,activated,False,2320,51
2869,2022-07-16,2022-07-27,3,activated,False,1567,80
2870,2022-12-29,2023-01-06,3,activated,False,3868,71
2871,2022-09-07,2022-09-11,7,activated,False,1382,53
2872,2022-11-19,2022-12-13,7,activated,False,3378,96
2873,2022-01-21,2022-02-02,2,activated,False,2561,84
2874,2022-11-19,2022-12-06,3,activated,False,4462,79
2875,2022-03-04,2022-03-26,5,activated,False,4314,19
2876,2022-09-07,2022-09-20,9,activated,False,4721,96
2877,2022-08-18,2022-09-04,8,draft,False,2851,77
2878,2022-12-03,2022-12-21,2,activated,False,577,99
2879,2022-03-02,2022-03-21,5,activated,False,3284,72
2880,2022-03-25,2022-03-28,3,activated,False,697,63
2881,2022-01-14,2022-02-02,5,activated,False,524,91
2882,2022-08-30,2022-09-06,1,activated,False,4529,40
2883,2022-06-05,2022-06-11,4,activated,False,4183,37
2884,2022-09-09,2022-10-02,2,activated,False,1092,89
2885,2022-07-02,2022-07-22,8,activated,False,4688,75
2886,2022-04-14,2022-05-07,4,activated,False,1713,26
2887,2022-09-07,2022-09-10,8,activated,False,2986,69
2888,2022-07-31,2022-08-11,1,activated,False,249,98
2889,2022-04-14,2022-05-01,8,activated,False,4691,88
2890,2022-05-04,2022-05-18,3,activated,False,782,3
2891,2022-02-16,2022-02-22,10,activated,False,996,16
2892,2022-07-16,2022-08-10,9,activated,False,4321,5
2893,2022-05-08,2022-06-07,9,activated,False,1254,35
2894,2022-07-05,2022-07-21,8,completed,False,4645,3
2895,2022-06-25,2022-07-22,4,activated,False,3721,34
2896,2022-04-30,2022-05-13,4,activated,False,4147,3
2897,2022-03-18,2022-03-29,7,activated,False,4676,19
2898,2022-07-26,2022-07-31,6,activated,False,1299,78
2899,2022-12-29,2023-01-13,7,draft,False,4524,42
2900,2022-12-10,2023-01-08,2,activated,False,874,22
2901,2022-01-22,2022-02-21,6,activated,False,4473,86
2902,2022-07-31,2022-08-05,4,activated,False,3581,67
2903,2022-12-27,2023-01-21,6,activated,False,1748,44
2904,2022-07-16,2022-07-25,5,activated,False,2106,38
2905,2022-05-11,2022-06-02,7,activated,False,144,8
2906,2022-07-22,2022-08-13,1,activated,False,1409,90
2907,2022-03-11,2022-04-05,6,activated,False,138,26
2908,2022-06-11,2022-06-15,2,activated,False,1380,27
2909,2022-07-06,2022-07-13,1,activated,False,3282,70
2910,2022-02-12,2022-03-03,6,activated,False,3679,47
2911,2022-11-17,2022-12-06,5,activated,False,3743,24
2912,2022-08-07,2022-08-22,4,activated,False,3819,87
2913,2022-12-29,2023-01-21,10,activated,False,4944,5
2914,2022-07-05,2022-07-31,9,completed,False,1477,69
2915,2022-01-02,2022-01-24,3,activated,False,4465,74
2916,2022-05-27,2022-06-14,3,activated,False,617,3
2917,2022-05-28,2022-05-29,3,completed,False,4280,83
2918,2022-01-27,2022-02-17,10,activated,False,3266,3
2919,2022-05-26,2022-06-25,2,activated,False,18,23
2920,2022-07-01,2022-07-09,5,activated,False,2253,36
2921,2022-01-01,2022-01-04,6,activated,False,3255,36
2922,2022-09-03,2022-09-12,5,activated,False,1747,11
2923,2022-02-14,2022-03-06,7,activated,False,4297,21
2924,2022-04-02,2022-04-26,4,draft,False,3959,1
2925,2022-07-31,2022-08-29,8,activated,False,4538,87
2926,2022-07-15,2022-08-09,1,draft,False,3696,50
2927,2022-05-20,2022-06-01,8,activated,False,1782,83
2928,2022-09-24,2022-10-04,6,cancelled,False,1192,94
2929,2022-07-10,2022-07-18,7,activated,False,4299,17
2930,2022-05-04,2022-06-03,4,activated,False,3139,51
2931,2022-05-04,2022-05-21,8,completed,False,2729,57
2932,2022-06-13,2022-07-05,1,activated,False,3482,9
2933,2022-03-07,2022-03-14,10,activated,False,3232,2
2934,2022-11-20,2022-12-15,5,activated,False,4622,6
2935,2022-06-08,2022-06-25,7,activated,False,4019,13
2936,2022-12-19,2023-01-11,6,activated,False,1830,49
2937,2022-05-10,2022-06-03,3,activated,False,1902,60
2938,2022-11-20,2022-11-21,9,draft,False,1669,50
2939,2022-09-16,2022-10-07,7,activated,False,1845,58
2940,2022-11-24,2022-12-10,10,activated,False,4690,24
2941,2022-04-30,2022-05-05,1,activated,False,2182,4
2942,2022-10-15,2022-11-03,7,activated,False,1384,84
2943,2022-11-21,2022-11-28,7,activated,False,4357,87
2944,2022-02-01,2022-02-24,10,draft,False,3978,15
2945,2022-01-20,2022-02-19,5,activated,False,3714,37
2946,2022-05-05,2022-05-23,3,activated,False,912,30
2947,2022-01-14,2022-01-27,8,activated,False,2626,72
2948,2022-07-06,2022-07-11,6,activated,False,2347,79
2949,2022-09-07,2022-10-02,6,activated,False,4219,22
2950,2022-11-23,2022-12-21,8,activated,False,1095,42
2951,2022-12-18,2023-01-16,3,activated,False,1384,94
2952,2022-03-18,2022-04-05,10,activated,False,3464,20
2953,2022-09-22,2022-10-19,4,completed,False,2122,75
2954,2022-04-05,2022-04-06,4,activated,False,1987,10
2955,2022-12-24,2022-12-30,3,draft,False,1134,69
2956,2022-06-19,2022-07-19,3,completed,False,1827,94
2957,2022-02-18,2022-03-02,1,activated,False,1619,99
2958,2022-10-20,2022-10-28,2,activated,False,706,100
2959,2022-02-20,2022-02-21,7,activated,False,201,38
2960,2022-08-10,2022-08-15,5,activated,False,4133,40
2961,2022-07-16,2022-08-05,7,completed,False,83,67
2962,2022-11-24,2022-12-04,7,activated,False,1920,90
2963,2022-02-12,2022-02-14,8,activated,False,4355,6
2964,2022-04-25,2022-04-30,5,activated,False,4684,15
2965,2022-11-29,2022-12-01,9,draft,False,670,25
2966,2022-06-20,2022-06-25,8,completed,False,4531,31
2967,2022-09-03,2022-09-12,6,activated,False,2701,98
2968,2022-04-22,2022-04-28,7,activated,False,2966,82
2969,2022-05-31,2022-06-07,1,cancelled,False,2866,10
2970,2022-02-06,2022-03-01,8,activated,False,2092,39
2971,2022-01-29,2022-02-20,2,activated,False,4482,36
2972,2022-04-14,2022-04-18,2,cancelled,False,2265,66
2973,2022-09-07,2022-09-29,1,activated,False,672,90
2974,2022-11-01,2022-11-02,4,activated,False,2929,48
2975,2022-05-22,2022-05-27,10,completed,False,385,63
2976,2022-12-30,2023-01-26,8,activated,False,3240,28
2977,2022-01-30,2022-03-01,1,activated,False,3577,6
2978,2022-02-23,2022-03-22,2,activated,False,183,73
2979,2022-07-23,2022-08-12,5,activated,False,4598,37
2980,2022-10-27,2022-10-28,10,cancelled,False,919,94
2981,2022-02-23,2022-03-02,5,activated,False,3441,6
2982,2022-05-07,2022-05-18,3,activated,False,2457,17
2983,2022-10-06,2022-10-23,5,activated,False,4958,53
2984,2022-10-12,2022-10-26,8,activated,False,314,68
2985,2022-05-01,2022-05-06,1,activated,False,1037,97
2986,2022-08-14,2022-08-31,3,activated,False,14,33
2987,2022-08-27,2022-08-29,7,activated,False,970,17
2988,2022-12-03,2022-12-05,7,activated,False,2822,51
2989,2022-07-20,2022-07-24,6,cancelled,False,3814,20
2990,2022-12-09,2022-12-19,1,draft,False,4142,47
2991,2022-07-19,2022-08-05,4,activated,False,4610,69
2992,2022-06-14,2022-06-30,9,activated,False,2096,83
2993,2022-08-21,2022-09-06,5,activated,False,326,84
2994,2022-07-21,2022-08-10,1,activated,False,2433,6
2995,2022-08-07,2022-08-24,7,activated,False,2276,99
2996,2022-05-25,2022-06-03,9,activated,False,4778,83
2997,2022-12-27,2023-01-21,2,activated,False,3743,70
2998,2022-01-31,2022-02-21,2,activated,False,4828,23
2999,2022-08-21,2022-09-08,3,draft,False,4767,70
3000,2022-01-30,2022-02-23,4,activated,False,1254,95
3001,2023-04-25,2023-04-26,1,activated,False,3560,60
3002,2023-06-21,2023-06-30,4,activated,False,388,5
3003,2023-03-21,2023-04-02,8,cancelled,False,856,28
3004,2023-11-01,2023-11-03,3,activated,False,3193,86
3005,2023-11-23,2023-12-01,9,activated,False,3797,37
3006,2023-07-27,2023-08-05,7,activated,False,1780,38
3007,2023-04-21,2023-05-04,7,activated,False,2183,82
3008,2023-05-10,2023-05-22,7,activated,False,4766,32
3009,2023-08-20,2023-09-17,6,completed,False,3165,54
3010,2023-10-02,2023-10-23,7,completed,False,3498,23
3011,2023-02-27,2023-03-22,2,activated,False,301,69
3012,2023-02-22,2023-03-21,10,activated,False,4333,25
3013,2023-10-25,2023-10-31,10,activated,False,690,68
3014,2023-07-31,2023-08-24,1,activated,False,688,93
3015,2023-10-18,2023-11-06,2,activated,False,2184,93
3016,2023-10-05,2023-10-17,2,completed,False,4883,82
3017,2023-02-01,2023-02-23,6,activated,False,4620,15
3018,2023-05-23,2023-05-26,1,activated,False,3794,90
3019,2023-06-27,2023-07-17,9,activated,False,2694,97
3020,2023-06-23,2023-07-21,5,activated,False,2466,32
3021,2023-05-07,2023-05-12,1,activated,False,417,61
3022,2023-10-10,2023-10-31,10,activated,False,4651,77
3023,2023-12-21,2024-01-11,8,activated,False,69,37
3024,2023-01-31,2023-02-07,2,activated,False,1499,21
3025,2023-07-24,2023-08-19,2,activated,False,1845,14
3026,2023-02-12,2023-02-14,4,none,False,3741,14
3027,2023-07-03,2023-07-15,2,activated,False,4207,46
3028,2023-07-10,2023-07-15,1,activated,False,3300,100
3029,2023-12-07,2023-12-08,7,none,False,4487,74
3030,2023-02-06,2023-03-01,1,activated,False,520,75
3031,2023-03-17,2023-03-18,1,activated,False,2951,95
3032,2023-11-14,2023-12-11,6,activated,False,1728,30
3033,2023-12-08,2023-12-22,9,activated,False,4653,7
3034,2023-11-06,2023-12-02,1,activated,False,458,95
3035,2023-06-16,2023-06-28,9,activated,False,1874,8
3036,2023-02-16,2023-02-23,8,activated,False,4277,99
3037,2023-10-30,2023-11-12,6,activated,False,4982,1
3038,2023-07-25,2023-07-31,8,activated,False,1318,18
3039,2023-08-15,2023-08-21,9,activated,False,3374,61
3040,2023-01-02,2023-01-17,1,activated,False,1313,19
3041,2023-08-30,2023-09-06,4,activated,False,65,24
3042,2023-09-23,2023-10-10,1,activated,False,1602,1
3043,2023-11-20,2023-11-25,5,activated,False,132,1
3044,2023-06-18,2023-07-13,6,activated,False,4226,73
3045,2023-04-04,2023-04-27,8,activated,False,2883,23
3046,2023-06-18,2023-06-28,4,completed,False,150,26
3047,2023-02-22,2023-03-07,9,activated,False,4864,21
3048,2023-06-17,2023-06-25,8,activated,False,2000,11
3049,2023-08-20,2023-09-15,10,activated,False,2144,77
3050,2023-07-30,2023-08-26,4,activated,False,215,71
3051,2023-04-25,2023-05-20,10,activated,False,4555,26
3052,2023-08-25,2023-09-24,9,activated,False,1854,37
3053,2023-10-09,2023-10-19,5,activated,False,3260,76
3054,2023-05-07,2023-05-25,8,activated,False,326,84
3055,2023-04-01,2023-04-12,8,activated,False,2375,58
3056,2023-12-17,2023-12-31,1,activated,False,2764,96
3057,2023-06-09,2023-07-03,7,activated,False,3949,3
3058,2023-11-28,2023-12-06,8,cancelled,False,1060,57
3059,2023-07-17,2023-08-07,5,activated,False,4382,14
3060,2023-08-02,2023-08-28,3,activated,False,2078,3
3061,2023-01-20,2023-02-09,1,activated,False,3750,92
3062,2023-06-19,2023-07-12,2,activated,False,2866,27
3063,2023-07-04,2023-07-23,7,completed,False,1374,68
3064,2023-10-07,2023-10-12,7,activated,False,1994,4
3065,2023-09-17,2023-09-24,2,completed,False,4853,37
3066,2023-02-09,2023-03-05,1,activated,False,3101,55
3067,2023-02-13,2023-02-20,2,activated,False,1218,55
3068,2023-09-29,2023-10-28,6,activated,False,4814,10
3069,2023-01-28,2023-02-06,2,activated,False,4954,3
3070,2023-06-24,2023-06-30,4,activated,False,1625,58
3071,2023-07-24,2023-08-19,1,activated,False,2356,64
3072,2023-06-08,2023-07-06,4,activated,False,3997,36
3073,2023-06-07,2023-06-13,8,activated,False,3155,13
3074,2023-09-14,2023-09-28,9,activated,False,1222,64
3075,2023-05-27,2023-05-28,6,activated,False,3551,76
3076,2023-07-28,2023-08-11,4,activated,False,2620,99
3077,2023-11-01,2023-11-20,4,activated,False,2606,73
3078,2023-02-06,2023-02-15,7,activated,False,1869,89
3079,2023-11-09,2023-12-02,3,activated,False,810,15
3080,2023-05-03,2023-05-20,5,activated,False,3694,33
3081,2023-12-29,2024-01-19,10,draft,False,2455,16
3082,2023-05-25,2023-06-19,4,completed,False,3481,56
3083,2023-01-19,2023-02-18,1,activated,False,3600,43
3084,2023-01-10,2023-02-06,6,activated,False,1103,22
3085,2023-10-10,2023-10-27,8,completed,False,1193,43
3086,2023-01-01,2023-01-26,10,activated,False,976,83
3087,2023-06-13,2023-07-05,5,activated,False,690,61
3088,2023-10-13,2023-11-01,3,activated,False,4337,87
3089,2023-04-19,2023-05-06,3,completed,False,2782,85
3090,2023-06-07,2023-06-17,1,activated,False,2826,70
3091,2023-06-14,2023-06-19,10,activated,False,1235,74
3092,2023-03-06,2023-03-26,7,activated,False,1484,73
3093,2023-07-20,2023-08-09,7,activated,False,742,36
3094,2023-03-15,2023-03-27,1,activated,False,2524,30
3095,2023-11-04,2023-11-19,6,activated,False,4884,1
3096,2023-03-15,2023-04-02,5,activated,False,3229,33
3097,2023-05-24,2023-06-09,2,activated,False,975,76
3098,2023-08-09,2023-08-25,6,activated,False,4890,71
3099,2023-09-24,2023-10-20,10,activated,False,1531,72
3100,2023-02-12,2023-02-14,10,activated,False,2662,43
3101,2023-06-07,2023-07-03,2,activated,False,3727,91
3102,2023-12-28,2024-01-14,10,activated,False,3062,100
3103,2023-08-03,2023-08-16,3,activated,False,624,54
3104,2023-04-03,2023-04-09,9,completed,False,1812,80
3105,2023-10-05,2023-10-21,4,activated,False,3808,44
3106,2023-12-03,2023-12-05,6,cancelled,False,565,13
3107,2023-05-07,2023-05-15,8,activated,False,4723,2
3108,2023-07-12,2023-07-26,3,activated,False,539,24
3109,2023-06-08,2023-06-27,8,activated,False,2416,62
3110,2023-10-30,2023-11-24,7,activated,False,1076,22
3111,2023-09-09,2023-09-24,6,activated,False,1914,73
3112,2023-07-25,2023-08-18,7,activated,False,2612,84
3113,2023-08-14,2023-08-16,2,activated,False,4970,94
3114,2023-03-28,2023-04-12,6,activated,False,3494,42
3115,2023-05-27,2023-06-26,3,activated,False,856,12
3116,2023-07-05,2023-07-26,1,activated,False,1252,90
3117,2023-04-17,2023-04-24,5,activated,False,1827,20
3118,2023-10-16,2023-11-02,7,activated,False,3502,71
3119,2023-07-27,2023-08-23,3,activated,False,760,98
3120,2023-01-01,2023-01-30,1,completed,False,4581,90
3121,2023-11-20,2023-12-18,8,activated,False,2011,83
3122,2023-02-04,2023-03-03,5,activated,False,4256,66
3123,2023-02-04,2023-03-05,8,activated,False,965,46
3124,2023-09-10,2023-09-14,8,activated,False,1320,74
3125,2023-05-03,2023-05-13,9,draft,False,2043,42
3126,2023-06-24,2023-07-21,4,activated,False,2029,29
3127,2023-05-02,2023-05-24,2,activated,False,670,69
3128,2023-10-14,2023-11-03,1,activated,False,3288,31
3129,2023-11-13,2023-11-22,8,activated,False,791,18
3130,2023-10-14,2023-11-10,9,activated,False,4276,100
3131,2023-09-30,2023-10-29,1,activated,False,2405,82
3132,2023-08-07,2023-08-13,1,activated,False,748,53
3133,2023-02-15,2023-02-17,1,completed,False,1556,62
3134,2023-08-12,2023-08-27,5,activated,False,4644,94
3135,2023-06-16,2023-07-09,6,activated,False,3807,50
3136,2023-12-09,2023-12-18,3,activated,False,2249,66
3137,2023-09-13,2023-10-03,2,activated,False,3564,37
3138,2023-04-13,2023-04-22,2,activated,False,4379,18
3139,2023-02-19,2023-03-17,1,activated,False,1776,88
3140,2023-03-26,2023-04-05,8,activated,False,3067,98
3141,2023-09-21,2023-10-19,4,activated,False,2403,25
3142,2023-11-29,2023-12-29,1,activated,False,3711,53
3143,2023-03-02,2023-03-28,4,activated,False,3366,26
3144,2023-06-27,2023-06-30,7,activated,False,4098,96
3145,2023-12-11,2024-01-03,7,activated,False,1360,9
3146,2023-12-01,2023-12-09,4,activated,False,2214,82
3147,2023-04-24,2023-05-09,5,activated,False,3234,15
3148,2023-03-30,2023-04-10,6,activated,False,4160,71
3149,2023-01-21,2023-02-13,6,activated,False,3864,83
3150,2023-05-28,2023-06-02,9,activated,False,3599,74
3151,2023-12-16,2024-01-05,4,completed,False,4207,84
3152,2023-11-09,2023-11-12,1,activated,False,2574,59
3153,2023-05-14,2023-05-20,8,activated,False,4206,4
3154,2023-03-27,2023-04-20,2,completed,False,2678,43
3155,2023-01-06,2023-01-18,4,activated,False,4271,6
3156,2023-11-03,2023-11-13,2,completed,False,966,80
3157,2023-12-22,2023-12-25,4,activated,False,3777,92
3158,2023-01-31,2023-02-14,4,activated,False,2467,71
3159,2023-07-11,2023-08-04,10,activated,False,1592,2
3160,2023-08-06,2023-08-22,2,activated,False,2943,55
3161,2023-08-07,2023-08-27,7,activated,False,310,38
3162,2023-07-08,2023-07-26,6,activated,False,974,41
3163,2023-04-16,2023-05-08,1,activated,False,4659,74
3164,2023-08-30,2023-09-14,2,completed,False,2284,27
3165,2023-09-12,2023-09-26,1,activated,False,3734,18
3166,2023-04-20,2023-04-25,4,completed,False,1526,43
3167,2023-10-02,2023-10-23,1,activated,False,508,33
3168,2023-10-25,2023-10-26,2,activated,False,110,63
3169,2023-09-19,2023-10-12,4,activated,False,2918,24
3170,2023-06-06,2023-06-08,2,activated,False,2529,91
3171,2023-02-25,2023-03-04,6,activated,False,261,50
3172,2023-03-22,2023-03-27,6,activated,False,258,8
3173,2023-08-24,2023-09-05,1,activated,False,2785,100
3174,2023-02-16,2023-02-24,4,activated,False,4270,92
3175,2023-03-11,2023-03-12,2,activated,False,4697,44
3176,2023-09-22,2023-10-11,2,activated,False,4482,97
3177,2023-05-17,2023-05-23,7,completed,False,108,27
3178,2023-05-04,2023-05-15,2,draft,False,1300,53
3179,2023-07-12,2023-07-21,10,activated,False,2014,2
3180,2023-01-29,2023-02-16,8,activated,False,3580,59
3181,2023-07-19,2023-08-15,10,activated,False,620,85
3182,2023-11-17,2023-11-18,2,activated,False,1995,77
3183,2023-09-23,2023-10-03,7,activated,False,1033,82
3184,2023-03-03,2023-03-29,2,activated,False,1126,64
3185,2023-11-26,2023-12-02,2,activated,False,418,13
3186,2023-07-06,2023-07-07,9,activated,False,4886,96
3187,2023-01-16,2023-02-06,9,activated,False,2341,32
3188,2023-03-19,2023-03-23,2,activated,False,2520,96
3189,2023-11-04,2023-11-27,10,draft,False,4651,15
3190,2023-03-25,2023-04-06,6,cancelled,False,4579,28
3191,2023-07-27,2023-08-18,3,draft,False,4298,64
3192,2023-05-06,2023-05-10,4,activated,False,3302,54
3193,2023-12-29,2023-12-30,10,activated,False,3804,54
3194,2023-03-24,2023-04-08,6,activated,False,3741,14
3195,2023-07-25,2023-08-22,8,activated,False,3060,7
3196,2023-08-03,2023-08-23,1,activated,False,1898,34
3197,2023-04-14,2023-05-12,6,activated,False,1669,23
3198,2023-03-09,2023-03-25,1,activated,False,1593,18
3199,2023-08-31,2023-09-12,8,activated,False,4253,11
3200,2023-08-15,2023-08-25,10,cancelled,False,4994,82
3201,2023-07-07,2023-07-19,3,activated,False,3305,19
3202,2023-10-28,2023-11-10,8,activated,False,960,12
3203,2023-10-02,2023-10-19,10,activated,False,521,7
3204,2023-09-20,2023-09-30,4,activated,False,3601,14
3205,2023-12-14,2023-12-26,1,activated,False,4284,36
3206,2023-03-07,2023-03-26,6,activated,False,2112,38
3207,2023-11-20,2023-12-13,3,activated,False,1027,22
3208,2023-05-23,2023-06-04,9,activated,False,1520,54
3209,2023-07-04,2023-07-09,8,completed,False,509,45
3210,2023-12-11,2024-01-08,2,activated,False,4537,45
3211,2023-06-29,2023-07-26,2,activated,False,3132,9
3212,2023-03-09,2023-03-14,10,activated,False,4245,50
3213,2023-05-16,2023-05-27,1,activated,False,662,86
3214,2023-06-13,2023-06-24,2,activated,False,3395,6
3215,2023-10-06,2023-11-02,9,activated,False,3682,51
3216,2023-05-18,2023-06-12,2,activated,False,2129,6
3217,2023-10-10,2023-10-26,6,activated,False,188,78
3218,2023-10-28,2023-11-13,1,activated,False,3411,43
3219,2023-11-16,2023-11-18,4,activated,False,599,65
3220,2023-05-13,2023-06-07,3,activated,False,1063,76
3221,2023-08-30,2023-09-03,1,activated,False,3550,77
3222,2023-10-26,2023-11-09,6,activated,False,4378,57
3223,2023-05-20,2023-06-11,9,activated,False,2348,3
3224,2023-12-19,2023-12-23,5,activated,False,203,49
3225,2023-02-28,2023-03-30,9,activated,False,3255,18
3226,2023-09-28,2023-10-15,9,activated,False,1493,46
3227,2023-02-07,2023-02-26,4,activated,False,1222,74
3228,2023-03-21,2023-04-03,4,activated,False,1063,93
3229,2023-02-02,2023-03-01,10,activated,False,1566,43
3230,2023-02-02,2023-02-20,6,activated,False,954,8
3231,2023-02-23,2023-03-22,9,activated,False,4827,61
3232,2023-08-03,2023-08-08,9,activated,False,2175,15
